ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
8110520	0.9999955	6.63e-01	4.25e-01		
8114068	0.9999955	6.64e-01	4.25e-01	SHROOM1	shroom family member 1
8143772	0.9999955	6.64e-01	4.25e-01	RARRES2	retinoic acid receptor responder 2
8142096	0.9999955	6.64e-01	4.25e-01	ATXN7L1	ataxin 7 like 1
8016455	0.9999955	6.64e-01	4.25e-01	MIR10A	microRNA 10a
8154868	0.9999955	6.64e-01	4.25e-01		
7985032	0.9999955	6.64e-01	4.25e-01		
8082347	0.9999955	6.64e-01	4.25e-01	C3orf56	chromosome 3 open reading frame 56
8036954	0.9999955	6.64e-01	4.25e-01		
7982339	0.9999955	6.64e-01	4.25e-01	LOC100130857	uncharacterized LOC100130857
8040430	0.9999955	6.64e-01	4.25e-01	VSNL1	visinin like 1
8160431	0.9999955	6.64e-01	4.25e-01	MIR31HG	MIR31 host gene
8136589	0.9999955	6.64e-01	4.25e-01		
8072486	0.9999955	6.64e-01	4.25e-01	LINC01521	long intergenic non-protein coding RNA 1521
7898570	0.9999955	6.64e-01	4.25e-01		
8140730	0.9999955	6.64e-01	4.25e-01	TMEM243	transmembrane protein 243
8123658	0.9999955	6.64e-01	4.25e-01	SLC22A23	solute carrier family 22 member 23
7902074	0.9999955	6.64e-01	4.25e-01	LEPROT///LEPR	leptin receptor overlapping transcript///leptin receptor
8122684	0.9999955	6.64e-01	4.25e-01	SUMO4	small ubiquitin-like modifier 4
8031784	0.9999955	6.64e-01	4.25e-01	ZNF134	zinc finger protein 134
7950042	0.9999955	6.64e-01	4.25e-01	SHANK2	SH3 and multiple ankyrin repeat domains 2
8056825	0.9999955	6.64e-01	4.25e-01		
8116952	0.9999955	6.64e-01	4.25e-01		
8016094	0.9999955	6.64e-01	4.25e-01	GJC1	gap junction protein gamma 1
7957499	0.9999955	6.64e-01	4.25e-01		
8121838	0.9999955	6.64e-01	4.25e-01	TPD52L1	tumor protein D52-like 1
7953135	0.9999955	6.64e-01	4.24e-01	TULP3	tubby like protein 3
8054834	0.9999955	6.64e-01	4.24e-01	C1QL2	complement C1q like 2
8075458	0.9999955	6.64e-01	4.24e-01		
7895400	0.9999955	6.64e-01	4.24e-01		
7953229	0.9999955	6.64e-01	4.24e-01	DYRK4	dual specificity tyrosine phosphorylation regulated kinase 4
8029086	0.9999955	6.64e-01	4.24e-01	CEACAM5	carcinoembryonic antigen related cell adhesion molecule 5
8144428	0.9999955	6.64e-01	4.24e-01	FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1	family with sequence similarity 90, member A2 pseudogene///putative protein FAM90A10///putative protein FAM90A7///family with sequence similarity 90, member A7 pseudogene///family with sequence similarity 90 member A1
8144432	0.9999955	6.64e-01	4.24e-01	FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1	family with sequence similarity 90, member A2 pseudogene///putative protein FAM90A10///putative protein FAM90A7///family with sequence similarity 90, member A7 pseudogene///family with sequence similarity 90 member A1
8144436	0.9999955	6.64e-01	4.24e-01	FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1	family with sequence similarity 90, member A2 pseudogene///putative protein FAM90A10///putative protein FAM90A7///family with sequence similarity 90, member A7 pseudogene///family with sequence similarity 90 member A1
8144444	0.9999955	6.64e-01	4.24e-01	FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1	family with sequence similarity 90, member A2 pseudogene///putative protein FAM90A10///putative protein FAM90A7///family with sequence similarity 90, member A7 pseudogene///family with sequence similarity 90 member A1
7937698	0.9999955	6.64e-01	4.24e-01	LOC399851	uncharacterized LOC399851
7924967	0.9999955	6.64e-01	4.24e-01		
8112763	0.9999955	6.64e-01	4.24e-01	OTP	orthopedia homeobox
8038716	0.9999955	6.64e-01	4.24e-01	KLK9	kallikrein related peptidase 9
7894493	0.9999955	6.64e-01	4.24e-01		
8129375	0.9999955	6.64e-01	4.24e-01		
7936706	0.9999955	6.64e-01	4.24e-01	MCMBP	minichromosome maintenance complex binding protein
7895055	0.9999955	6.64e-01	4.24e-01		
7969341	0.9999955	6.65e-01	4.24e-01	TDRD3	tudor domain containing 3
7893394	0.9999955	6.65e-01	4.24e-01		
7932883	0.9999955	6.65e-01	4.24e-01		
8083968	0.9999955	6.65e-01	4.24e-01	NLGN1	neuroligin 1
8148020	0.9999955	6.65e-01	4.24e-01		
8168391	0.9999955	6.65e-01	4.24e-01	FAM226B///FAM226A	family with sequence similarity 226 member B (non-protein coding)///family with sequence similarity 226 member A (non-protein coding)
7894512	0.9999955	6.65e-01	4.24e-01		
7926672	0.9999955	6.65e-01	4.24e-01		
8080863	0.9999955	6.65e-01	4.24e-01	SNTN	sentan, cilia apical structure protein
8008113	0.9999955	6.65e-01	4.24e-01	CALCOCO2	calcium binding and coiled-coil domain 2
8115395	0.9999955	6.65e-01	4.24e-01		
7967473	0.9999955	6.65e-01	4.23e-01	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha
8072374	0.9999955	6.65e-01	4.23e-01	SLC35E4	solute carrier family 35 member E4
8103508	0.9999955	6.65e-01	4.23e-01	MARCH1	membrane associated ring-CH-type finger 1
8131101	0.9999955	6.65e-01	4.23e-01	NUDT1	nudix hydrolase 1
8077712	0.9999955	6.65e-01	4.23e-01	CRELD1	cysteine rich with EGF like domains 1
8027521	0.9999955	6.65e-01	4.23e-01	GPATCH1	G-patch domain containing 1
8162019	0.9999955	6.65e-01	4.23e-01	LOC389765///KIF27	kinesin family member 27 pseudogene///kinesin family member 27
8148049	0.9999955	6.65e-01	4.23e-01	NOV	nephroblastoma overexpressed
8126943	0.9999955	6.65e-01	4.23e-01	DEFB112	defensin beta 112
8136535	0.9999955	6.65e-01	4.23e-01	C7orf55-LUC7L2///FMC1	C7orf55-LUC7L2 readthrough///formation of mitochondrial complex V assembly factor 1 homolog
8118804	0.9999955	6.65e-01	4.23e-01	PACSIN1	protein kinase C and casein kinase substrate in neurons 1
8019796	0.9999955	6.65e-01	4.23e-01	MAFG	MAF bZIP transcription factor G
8161190	0.9999955	6.65e-01	4.23e-01		
7985636	0.9999955	6.65e-01	4.23e-01	SLC28A1	solute carrier family 28 member 1
8159609	0.9999955	6.65e-01	4.23e-01	SSNA1	SS nuclear autoantigen 1
8003060	0.9999955	6.65e-01	4.23e-01	SDR42E1	short chain dehydrogenase/reductase family 42E, member 1
7982751	0.9999955	6.65e-01	4.23e-01		
8124262	0.9999955	6.65e-01	4.23e-01	TDP2	tyrosyl-DNA phosphodiesterase 2
7895992	0.9999955	6.65e-01	4.23e-01		
8166266	0.9999955	6.65e-01	4.23e-01	NHS	NHS actin remodeling regulator
8105179	0.9999955	6.65e-01	4.23e-01		
8167356	0.9999955	6.65e-01	4.23e-01	GLOD5	glyoxalase domain containing 5
8122174	0.9999955	6.65e-01	4.23e-01		
8045795	0.9999955	6.65e-01	4.23e-01	KCNJ3	potassium voltage-gated channel subfamily J member 3
8034099	0.9999955	6.65e-01	4.23e-01	MIR199A1	microRNA 199a-1
8115895	0.9999955	6.65e-01	4.23e-01	KIAA1191	KIAA1191
7925184	0.9999955	6.65e-01	4.23e-01	RBM34	RNA binding motif protein 34
8102787	0.9999955	6.65e-01	4.23e-01		
8102307	0.9999955	6.65e-01	4.23e-01		
7966668	0.9999955	6.65e-01	4.22e-01	TBX5	T-box 5
8108579	0.9999955	6.65e-01	4.22e-01	TMCO6	transmembrane and coiled-coil domains 6
7914555	0.9999955	6.65e-01	4.22e-01		
8047771	0.9999955	6.65e-01	4.22e-01	EEF1B2	eukaryotic translation elongation factor 1 beta 2
8090469	0.9999955	6.65e-01	4.22e-01	GATA2	GATA binding protein 2
8016139	0.9999955	6.65e-01	4.22e-01	KIF18B	kinesin family member 18B
8163426	0.9999955	6.65e-01	4.22e-01		
8083324	0.9999955	6.65e-01	4.22e-01	TSC22D2	TSC22 domain family member 2
8060963	0.9999955	6.65e-01	4.22e-01	SNAP25	synaptosome associated protein 25
7916493	0.9999955	6.66e-01	4.22e-01	PLPP3	phospholipid phosphatase 3
7947531	0.9999955	6.66e-01	4.22e-01	COMMD9	COMM domain containing 9
7895687	0.9999955	6.66e-01	4.22e-01		
8133459	0.9999955	6.66e-01	4.22e-01	CLIP2	CAP-Gly domain containing linker protein 2
7950628	0.9999955	6.66e-01	4.22e-01	INTS4	integrator complex subunit 4
8096050	0.9999955	6.66e-01	4.22e-01	FGF5	fibroblast growth factor 5
7939383	0.9999955	6.66e-01	4.22e-01	PRR5L	proline rich 5 like
8102936	0.9999955	6.66e-01	4.22e-01		
8052947	0.9999955	6.66e-01	4.22e-01	CYP26B1	cytochrome P450 family 26 subfamily B member 1
8124630	0.9999955	6.66e-01	4.22e-01	OR2W1	olfactory receptor family 2 subfamily W member 1
8178283	0.9999955	6.66e-01	4.22e-01	OR2W1	olfactory receptor family 2 subfamily W member 1
8179587	0.9999955	6.66e-01	4.22e-01	OR2W1	olfactory receptor family 2 subfamily W member 1
7967202	0.9999955	6.66e-01	4.22e-01	RHOF	ras homolog family member F, filopodia associated
7971335	0.9999955	6.66e-01	4.22e-01	CCDC122	coiled-coil domain containing 122
8106818	0.9999955	6.66e-01	4.22e-01	LOC731157	uncharacterized LOC731157
7998427	0.9999955	6.66e-01	4.22e-01	TPSG1	tryptase gamma 1
7892506	0.9999955	6.66e-01	4.21e-01		
7892508	0.9999955	6.66e-01	4.21e-01		
8037947	0.9999955	6.66e-01	4.21e-01	TPRX1	tetrapeptide repeat homeobox 1
7967881	0.9999955	6.66e-01	4.21e-01	MPHOSPH8	M-phase phosphoprotein 8
8081779	0.9999955	6.66e-01	4.21e-01	ZDHHC23	zinc finger DHHC-type containing 23
7894357	0.9999955	6.66e-01	4.21e-01		
8127109	0.9999955	6.66e-01	4.21e-01	ICK	intestinal cell (MAK-like) kinase
7897368	0.9999955	6.66e-01	4.21e-01		
8070953	0.9999955	6.66e-01	4.21e-01	SPATC1L	spermatogenesis and centriole associated 1-like
8071084	0.9999955	6.66e-01	4.21e-01	CECR5-AS1	CECR5 antisense RNA 1
8005777	0.9999955	6.66e-01	4.21e-01	TBC1D3P5	TBC1 domain family member 3 pseudogene 5
8047709	0.9999955	6.66e-01	4.21e-01	PARD3B	par-3 family cell polarity regulator beta
7918465	0.9999955	6.66e-01	4.21e-01		
7927915	0.9999955	6.66e-01	4.21e-01	STOX1	storkhead box 1
7895819	0.9999955	6.66e-01	4.21e-01		
8050557	0.9999955	6.66e-01	4.21e-01	SDC1	syndecan 1
8008782	0.9999955	6.66e-01	4.21e-01		
8176397	0.9999955	6.66e-01	4.21e-01	TGIF2LY///TGIF2LX	TGFB induced factor homeobox 2 like, Y-linked///TGFB induced factor homeobox 2 like, X-linked
8066393	0.9999955	6.66e-01	4.21e-01	JPH2	junctophilin 2
8132243	0.9999955	6.66e-01	4.21e-01		
7968972	0.9999955	6.66e-01	4.21e-01	POPDC2///COX17	popeye domain containing 2///COX17, cytochrome c oxidase copper chaperone
8112428	0.9999955	6.66e-01	4.21e-01	CD180	CD180 molecule
7964937	0.9999955	6.66e-01	4.21e-01	ZFC3H1	zinc finger C3H1-type containing
8022104	0.9999955	6.66e-01	4.21e-01		
8140443	0.9999955	6.66e-01	4.21e-01	FDPSP2///FDPS	farnesyl diphosphate synthase pseudogene 2///farnesyl diphosphate synthase
8014574	0.9999955	6.67e-01	4.21e-01	DDX52	DEAD-box helicase 52
8020930	0.9999955	6.67e-01	4.21e-01	ELP2	elongator acetyltransferase complex subunit 2
8154219	0.9999955	6.67e-01	4.21e-01		
7892707	0.9999955	6.67e-01	4.21e-01		
8137010	0.9999955	6.67e-01	4.21e-01	CNTNAP2	contactin associated protein-like 2
7950899	0.9999955	6.67e-01	4.20e-01	RAB38	RAB38, member RAS oncogene family
8016457	0.9999955	6.67e-01	4.20e-01	HOXB5	homeobox B5
7990361	0.9999955	6.67e-01	4.20e-01	UBL7	ubiquitin like 7
8173009	0.9999955	6.67e-01	4.20e-01	PHF8	PHD finger protein 8
7934026	0.9999955	6.67e-01	4.20e-01	DNA2	DNA replication helicase/nuclease 2
8175153	0.9999955	6.67e-01	4.20e-01		
7894050	0.9999955	6.67e-01	4.20e-01		
8119599	0.9999955	6.67e-01	4.20e-01	PTCRA	pre T-cell antigen receptor alpha
8082667	0.9999955	6.67e-01	4.20e-01	NUDT16	nudix hydrolase 16
7945641	0.9999955	6.67e-01	4.20e-01	DUSP8	dual specificity phosphatase 8
7984077	0.9999955	6.67e-01	4.20e-01	MIR190A	microRNA 190a
8171105	0.9999955	6.67e-01	4.20e-01	CRLF2///CRLF2	cytokine receptor-like factor 2///cytokine receptor-like factor 2
7954695	0.9999955	6.67e-01	4.20e-01		
7993756	0.9999955	6.67e-01	4.20e-01	ACSM3	acyl-CoA synthetase medium-chain family member 3
7923712	0.9999955	6.67e-01	4.20e-01	RBBP5	RB binding protein 5, histone lysine methyltransferase complex subunit
8065603	0.9999955	6.67e-01	4.20e-01	TSPY26P	testis specific protein, Y-linked 26, pseudogene
8146669	0.9999955	6.67e-01	4.20e-01	TRIM55	tripartite motif containing 55
7934434	0.9999955	6.67e-01	4.20e-01	MYOZ1	myozenin 1
8006812	0.9999955	6.67e-01	4.20e-01	PSMB3	proteasome subunit beta 3
7955348	0.9999955	6.67e-01	4.20e-01	GPD1	glycerol-3-phosphate dehydrogenase 1
7995712	0.9999955	6.67e-01	4.20e-01	CAPNS2	calpain small subunit 2
7986639	0.9999955	6.67e-01	4.20e-01		
8107847	0.9999955	6.67e-01	4.20e-01	KIAA1024L	KIAA1024 like
8041900	0.9999955	6.67e-01	4.20e-01		
7948920	0.9999955	6.67e-01	4.20e-01	SLC22A6	solute carrier family 22 member 6
7984174	0.9999955	6.67e-01	4.19e-01	SNX22	sorting nexin 22
8105300	0.9999955	6.67e-01	4.19e-01		
8175708	0.9999955	6.67e-01	4.19e-01	MIR105-2///MIR105-1	microRNA 105-2///microRNA 105-1
8071953	0.9999955	6.67e-01	4.19e-01	SGSM1	small G protein signaling modulator 1
8021563	0.9999955	6.67e-01	4.19e-01		
8110589	0.9999955	6.67e-01	4.19e-01	CNOT6	CCR4-NOT transcription complex subunit 6
7940698	0.9999955	6.67e-01	4.19e-01	TAF6L	TATA-box binding protein associated factor 6 like
8075934	0.9999955	6.67e-01	4.19e-01	CARD10	caspase recruitment domain family member 10
7893568	0.9999955	6.68e-01	4.19e-01		
7896673	0.9999955	6.68e-01	4.19e-01		
7999093	0.9999955	6.68e-01	4.19e-01	SRL	sarcalumenin
8015681	0.9999955	6.68e-01	4.19e-01	CCR10	C-C motif chemokine receptor 10
8161558	0.9999955	6.68e-01	4.19e-01	LOC102724507///LOC100509620///AQP7P1///AQP7	uncharacterized LOC102724507///putative aquaporin-7-like protein 3///aquaporin 7 pseudogene 1///aquaporin 7
8094086	0.9999955	6.68e-01	4.19e-01		
8053064	0.9999955	6.68e-01	4.19e-01	MOB1A	MOB kinase activator 1A
7893479	0.9999955	6.68e-01	4.19e-01		
8144082	0.9999955	6.68e-01	4.19e-01	C7orf13	chromosome 7 open reading frame 13
7997188	0.9999955	6.68e-01	4.19e-01	HP	haptoglobin
8120468	0.9999955	6.68e-01	4.19e-01	ADGRB3	adhesion G protein-coupled receptor B3
8055277	0.9999955	6.68e-01	4.18e-01		
7961757	0.9999955	6.68e-01	4.18e-01	ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
7986820	0.9999955	6.68e-01	4.18e-01		
8121140	0.9999955	6.68e-01	4.18e-01		
8104253	0.9999955	6.68e-01	4.18e-01	NKD2///NKD2	naked cuticle homolog 2///naked cuticle homolog 2
8148018	0.9999955	6.68e-01	4.18e-01		
8146794	0.9999955	6.68e-01	4.18e-01	PREX2	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2
7895419	0.9999955	6.68e-01	4.18e-01		
7893036	0.9999955	6.68e-01	4.18e-01		
7893174	0.9999955	6.68e-01	4.18e-01		
7961120	0.9999955	6.68e-01	4.18e-01	CLEC7A	C-type lectin domain family 7 member A
8126434	0.9999955	6.68e-01	4.18e-01		
7950731	0.9999955	6.68e-01	4.18e-01	PRCP	prolylcarboxypeptidase
7921970	0.9999955	6.68e-01	4.18e-01	ALDH9A1	aldehyde dehydrogenase 9 family member A1
8022412	0.9999955	6.68e-01	4.18e-01	MC2R	melanocortin 2 receptor
8095504	0.9999955	6.68e-01	4.18e-01	MUC7	mucin 7, secreted
8167040	0.9999955	6.68e-01	4.18e-01		
8019559	0.9999955	6.68e-01	4.18e-01	B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1
7894489	0.9999955	6.68e-01	4.18e-01		
7955721	0.9999955	6.68e-01	4.18e-01	ZNF740	zinc finger protein 740
8051372	0.9999955	6.68e-01	4.18e-01	MEMO1	mediator of cell motility 1
7894166	0.9999955	6.68e-01	4.18e-01		
8003068	0.9999955	6.68e-01	4.18e-01	MPHOSPH6	M-phase phosphoprotein 6
8108708	0.9999955	6.68e-01	4.18e-01	PCDHB7	protocadherin beta 7
8113771	0.9999955	6.68e-01	4.18e-01		
8028283	0.9999955	6.68e-01	4.18e-01		
8081890	0.9999955	6.68e-01	4.18e-01	PLA1A	phospholipase A1 member A
7971134	0.9999955	6.68e-01	4.18e-01	PROSER1	proline and serine rich 1
7940173	0.9999955	6.68e-01	4.18e-01	OR5A1	olfactory receptor family 5 subfamily A member 1
7908593	0.9999955	6.68e-01	4.18e-01		
8130464	0.9999955	6.68e-01	4.18e-01	TMEM242	transmembrane protein 242
7935780	0.9999955	6.68e-01	4.18e-01	SEC31B	SEC31 homolog B, COPII coat complex component
7958425	0.9999955	6.68e-01	4.18e-01	DAO	D-amino acid oxidase
7921354	0.9999955	6.68e-01	4.18e-01	OR10T2	olfactory receptor family 10 subfamily T member 2
7951259	0.9999955	6.68e-01	4.18e-01	MMP10	matrix metallopeptidase 10
8104117	0.9999955	6.68e-01	4.18e-01		
7939916	0.9999955	6.68e-01	4.18e-01	OR4A16	olfactory receptor family 4 subfamily A member 16
8104570	0.9999955	6.68e-01	4.17e-01	FAM105A	family with sequence similarity 105 member A
8129872	0.9999955	6.68e-01	4.17e-01	OLIG3	oligodendrocyte transcription factor 3
8055130	0.9999955	6.68e-01	4.17e-01	HS6ST1	heparan sulfate 6-O-sulfotransferase 1
7897280	0.9999955	6.69e-01	4.17e-01	HES3	hes family bHLH transcription factor 3
7966229	0.9999955	6.69e-01	4.17e-01	FAM222A-AS1	FAM222A antisense RNA 1
7900395	0.9999955	6.69e-01	4.17e-01	RLF	rearranged L-myc fusion
8026877	0.9999955	6.69e-01	4.17e-01	SLC5A5	solute carrier family 5 member 5
7977474	0.9999955	6.69e-01	4.17e-01		
8013500	0.9999955	6.69e-01	4.17e-01	TMEM11	transmembrane protein 11
7919580	0.9999955	6.69e-01	4.17e-01	LOC100132147///LOC440570	uncharacterized LOC100132147///uncharacterized LOC440570
7919596	0.9999955	6.69e-01	4.17e-01	LOC100132147///LOC440570	uncharacterized LOC100132147///uncharacterized LOC440570
8091867	0.9999955	6.69e-01	4.17e-01	BCHE	butyrylcholinesterase
8045155	0.9999955	6.69e-01	4.17e-01		
7906386	0.9999955	6.69e-01	4.17e-01	PYHIN1	pyrin and HIN domain family member 1
8017186	0.9999955	6.69e-01	4.17e-01	HEATR6	HEAT repeat containing 6
8139903	0.9999955	6.69e-01	4.17e-01		
8109572	0.9999955	6.69e-01	4.17e-01	C5orf52	chromosome 5 open reading frame 52
7977214	0.9999955	6.69e-01	4.17e-01	MIR203A	microRNA 203a
7954969	0.9999955	6.69e-01	4.17e-01	IRAK4	interleukin 1 receptor associated kinase 4
7991120	0.9999955	6.69e-01	4.17e-01	UBE2Q2P1	ubiquitin conjugating enzyme E2 Q2 pseudogene 1
8024306	0.9999955	6.69e-01	4.17e-01	APC2	APC2, WNT signaling pathway regulator
8136846	0.9999955	6.69e-01	4.17e-01	TAS2R40	taste 2 receptor member 40
8051202	0.9999955	6.69e-01	4.17e-01		
7953532	0.9999955	6.69e-01	4.17e-01	ENO2	enolase 2
7955140	0.9999955	6.69e-01	4.17e-01		
8000930	0.9999955	6.69e-01	4.17e-01		
7896574	0.9999955	6.69e-01	4.17e-01		
8103822	0.9999955	6.69e-01	4.16e-01	VEGFC	vascular endothelial growth factor C
8170850	0.9999955	6.69e-01	4.16e-01	EMD	emerin
7957404	0.9999955	6.69e-01	4.16e-01	METTL25	methyltransferase like 25
8069178	0.9999955	6.69e-01	4.16e-01	ADARB1	adenosine deaminase, RNA specific B1
8040077	0.9999955	6.69e-01	4.16e-01	LOC400940///LOC400940	uncharacterized LOC400940///uncharacterized LOC400940
7980891	0.9999955	6.69e-01	4.16e-01	TC2N	tandem C2 domains, nuclear
8154295	0.9999955	6.69e-01	4.16e-01	IL33	interleukin 33
7977613	0.9999955	6.69e-01	4.16e-01		
8068220	0.9999955	6.69e-01	4.16e-01	C21orf62-AS1	C21orf62 antisense RNA 1
7894322	0.9999955	6.69e-01	4.16e-01		
8131612	0.9999955	6.69e-01	4.16e-01		
7958056	0.9999955	6.69e-01	4.16e-01	STAB2	stabilin 2
8109712	0.9999955	6.69e-01	4.16e-01	HMMR	hyaluronan mediated motility receptor
7955535	0.9999955	6.69e-01	4.16e-01	ACVR1B	activin A receptor type 1B
8110253	0.9999955	6.69e-01	4.16e-01	ZNF346	zinc finger protein 346
8064188	0.9999955	6.69e-01	4.16e-01		
8155770	0.9999955	6.69e-01	4.16e-01	SMC5	structural maintenance of chromosomes 5
7903688	0.9999955	6.69e-01	4.16e-01	CYB561D1	cytochrome b561 family member D1
8029340	0.9999955	6.69e-01	4.16e-01	ZNF155	zinc finger protein 155
8136177	0.9999955	6.69e-01	4.16e-01	KLHDC10	kelch domain containing 10
7994961	0.9999955	6.69e-01	4.16e-01	CTF1	cardiotrophin 1
8180392	0.9999955	6.69e-01	4.16e-01	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B
8048452	0.9999955	6.69e-01	4.16e-01	WNT10A	Wnt family member 10A
8015410	0.9999955	6.69e-01	4.16e-01		
7925442	0.9999955	6.70e-01	4.16e-01		
8089462	0.9999955	6.70e-01	4.16e-01		
7920839	0.9999955	6.70e-01	4.16e-01	RIT1	Ras like without CAAX 1
8065552	0.9999955	6.70e-01	4.16e-01	DEFB116	defensin beta 116
7957806	0.9999955	6.70e-01	4.16e-01	SCYL2	SCY1 like pseudokinase 2
7894411	0.9999955	6.70e-01	4.16e-01		
7893123	0.9999955	6.70e-01	4.16e-01		
7934920	0.9999955	6.70e-01	4.16e-01	LIPA	lipase A, lysosomal acid type
7956949	0.9999955	6.70e-01	4.16e-01	NUP107	nucleoporin 107
8105311	0.9999955	6.70e-01	4.15e-01	NDUFS4	NADH:ubiquinone oxidoreductase subunit S4
8165107	0.9999955	6.70e-01	4.15e-01	DNLZ///CARD9	DNL-type zinc finger///caspase recruitment domain family member 9
8053288	0.9999955	6.70e-01	4.15e-01	GCFC2	GC-rich sequence DNA-binding factor 2
8138765	0.9999955	6.70e-01	4.15e-01	HOXA11	homeobox A11
7911343	0.9999955	6.70e-01	4.15e-01		
8165703	0.9999955	6.70e-01	4.15e-01		
8037018	0.9999955	6.70e-01	4.15e-01	B9D2	B9 protein domain 2
8176109	0.9999955	6.70e-01	4.15e-01	SLC10A3	solute carrier family 10 member 3
7945767	0.9999955	6.70e-01	4.15e-01	CDKN1C	cyclin dependent kinase inhibitor 1C
8094789	0.9999955	6.70e-01	4.15e-01	LIMCH1	LIM and calponin homology domains 1
7897860	0.9999955	6.70e-01	4.15e-01	TNFRSF8	TNF receptor superfamily member 8
8107044	0.9999955	6.70e-01	4.15e-01	ERAP2	endoplasmic reticulum aminopeptidase 2
8032965	0.9999955	6.70e-01	4.15e-01	TINCR///TINCR	tissue differentiation-inducing non-protein coding RNA///tissue differentiation-inducing non-protein coding RNA
7894460	0.9999955	6.70e-01	4.15e-01		
8096753	0.9999955	6.70e-01	4.15e-01	HADH	hydroxyacyl-CoA dehydrogenase
7906808	0.9999955	6.70e-01	4.15e-01		
8114171	0.9999955	6.70e-01	4.15e-01	CDKL3	cyclin dependent kinase like 3
8095358	0.9999955	6.70e-01	4.15e-01		
8150126	0.9999955	6.70e-01	4.15e-01	PPP2CB	protein phosphatase 2 catalytic subunit beta
7895963	0.9999955	6.70e-01	4.15e-01		
7988789	0.9999955	6.70e-01	4.15e-01	DMXL2	Dmx like 2
8049071	0.9999955	6.70e-01	4.14e-01		
8099756	0.9999955	6.70e-01	4.14e-01		
8060134	0.9999955	6.70e-01	4.14e-01	KIF1A	kinesin family member 1A
7894273	0.9999955	6.70e-01	4.14e-01		
8100131	0.9999955	6.70e-01	4.14e-01	GABRA4	gamma-aminobutyric acid type A receptor alpha4 subunit
7964594	0.9999955	6.71e-01	4.14e-01		
7913978	0.9999955	6.71e-01	4.14e-01	GPN2	GPN-loop GTPase 2
8101624	0.9999955	6.71e-01	4.14e-01	KLHL8	kelch like family member 8
7940486	0.9999955	6.71e-01	4.14e-01	SDHAF2	succinate dehydrogenase complex assembly factor 2
8129218	0.9999955	6.71e-01	4.14e-01	MCM9	minichromosome maintenance 9 homologous recombination repair factor
7929593	0.9999955	6.71e-01	4.14e-01	RPL13AP5	ribosomal protein L13a pseudogene 5
8133176	0.9999955	6.71e-01	4.14e-01	RABGEF1	RAB guanine nucleotide exchange factor 1
8124331	0.9999955	6.71e-01	4.14e-01	HIST1H2AA	histone cluster 1, H2aa
7950292	0.9999955	6.71e-01	4.14e-01		
8138224	0.9999955	6.71e-01	4.14e-01	NDUFA4	NDUFA4, mitochondrial complex associated
8124549	0.9999955	6.71e-01	4.14e-01		
7979133	0.9999955	6.71e-01	4.14e-01	NID2	nidogen 2
7997765	0.9999955	6.71e-01	4.14e-01	ZNF469	zinc finger protein 469
7972808	0.9999955	6.71e-01	4.14e-01	NAXD	NAD(P)HX dehydratase
7952402	0.9999955	6.71e-01	4.14e-01	OR8B4	olfactory receptor family 8 subfamily B member 4 (gene/pseudogene)
8090291	0.9999955	6.71e-01	4.14e-01	ALG1L	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase like
7900438	0.9999955	6.71e-01	4.14e-01	ZFP69B	ZFP69 zinc finger protein B
7917338	0.9999955	6.71e-01	4.14e-01	BCL10	B-cell CLL/lymphoma 10
8071676	0.9999955	6.71e-01	4.14e-01	RAB36	RAB36, member RAS oncogene family
8041540	0.9999955	6.71e-01	4.14e-01		
7910416	0.9999955	6.71e-01	4.13e-01	URB2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)
7909422	0.9999955	6.71e-01	4.13e-01	MIR205HG///MIR205///MIR205HG	MIR205 host gene///microRNA 205///MIR205 host gene
8101728	0.9999955	6.71e-01	4.13e-01	FAM13A	family with sequence similarity 13 member A
8036031	0.9999955	6.71e-01	4.13e-01		
8006345	0.9999955	6.71e-01	4.13e-01	RHOT1	ras homolog family member T1
8161249	0.9999955	6.71e-01	4.13e-01	SLC25A51	solute carrier family 25 member 51
7919155	0.9999955	6.71e-01	4.13e-01		
7919405	0.9999955	6.71e-01	4.13e-01		
8175016	0.9999955	6.71e-01	4.13e-01	APLN	apelin
8107574	0.9999955	6.71e-01	4.13e-01		
7900352	0.9999955	6.71e-01	4.13e-01	OXCT2P1///OXCT2	3-oxoacid CoA-transferase 2 pseudogene 1///3-oxoacid CoA-transferase 2
7915257	0.9999955	6.71e-01	4.13e-01	OXCT2P1///OXCT2	3-oxoacid CoA-transferase 2 pseudogene 1///3-oxoacid CoA-transferase 2
8090351	0.9999955	6.71e-01	4.13e-01	ZXDC	ZXD family zinc finger C
